Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
639;08-10-2020;11:38:33;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
640;08-10-2020;11:38:33;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
641;08-10-2020;11:38:33;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
642;08-10-2020;11:38:33;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
643;08-10-2020;11:38:33;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
644;08-10-2020;11:38:33;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
645;08-10-2020;11:38:33;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
646;08-10-2020;11:38:33;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
647;08-10-2020;11:38:33;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
648;08-10-2020;11:38:34;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
649;08-10-2020;11:38:34;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
650;08-10-2020;11:38:34;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
651;08-10-2020;11:38:34;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
652;08-10-2020;11:38:34;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
653;08-10-2020;11:38:34;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
654;08-10-2020;11:38:34;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
655;08-10-2020;11:38:34;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
656;08-10-2020;11:38:35;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
657;08-10-2020;11:38:35;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
658;08-10-2020;11:38:35;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
659;08-10-2020;11:38:35;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
660;08-10-2020;11:38:35;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
661;08-10-2020;11:38:35;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
662;08-10-2020;11:38:35;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
663;08-10-2020;11:38:36;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
664;08-10-2020;11:38:36;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
665;08-10-2020;11:38:36;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
666;08-10-2020;11:38:36;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
667;08-10-2020;11:38:36;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
668;08-10-2020;11:38:36;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
669;08-10-2020;11:38:36;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
670;08-10-2020;11:38:36;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
671;08-10-2020;11:38:37;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
672;08-10-2020;11:38:37;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
673;08-10-2020;11:38:37;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
674;08-10-2020;11:38:37;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
675;08-10-2020;11:38:37;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
676;08-10-2020;11:38:37;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
677;08-10-2020;11:38:37;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
678;08-10-2020;11:38:37;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
679;08-10-2020;11:38:38;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
680;08-10-2020;11:38:38;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
681;08-10-2020;11:38:38;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
682;08-10-2020;11:38:38;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
683;08-10-2020;11:38:38;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
684;08-10-2020;11:38:38;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
685;08-10-2020;11:38:38;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
686;08-10-2020;11:38:38;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
687;08-10-2020;11:38:39;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
688;08-10-2020;11:38:39;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
689;08-10-2020;11:38:39;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
690;08-10-2020;11:38:39;12;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
691;08-10-2020;11:38:39;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
692;08-10-2020;11:38:39;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
693;08-10-2020;11:38:40;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
694;08-10-2020;11:38:40;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
695;08-10-2020;11:38:40;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
696;08-10-2020;11:38:40;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
697;08-10-2020;11:38:41;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
698;08-10-2020;11:38:41;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
699;08-10-2020;11:38:41;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
700;08-10-2020;11:38:43;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
701;08-10-2020;11:38:43;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
702;08-10-2020;11:38:43;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
703;08-10-2020;11:38:43;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
704;08-10-2020;11:38:45;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
705;08-10-2020;11:38:45;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
706;08-10-2020;11:38:46;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
707;08-10-2020;11:38:46;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
708;08-10-2020;11:38:46;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
709;08-10-2020;11:38:46;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
710;08-10-2020;11:38:47;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
711;08-10-2020;11:38:47;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
712;08-10-2020;11:38:47;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
713;08-10-2020;11:38:47;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
714;08-10-2020;11:38:48;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
715;08-10-2020;11:38:48;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
716;08-10-2020;11:38:48;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
717;08-10-2020;11:38:48;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
718;08-10-2020;11:38:49;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
719;08-10-2020;11:38:49;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
720;08-10-2020;11:38:49;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
721;08-10-2020;11:38:49;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
722;08-10-2020;11:38:50;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
723;08-10-2020;11:38:50;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
724;08-10-2020;11:38:50;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
725;08-10-2020;11:38:50;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
726;08-10-2020;11:38:51;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
727;08-10-2020;11:38:51;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
728;08-10-2020;11:38:51;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
729;08-10-2020;11:38:52;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
730;08-10-2020;11:38:52;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
731;08-10-2020;11:38:52;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
732;08-10-2020;11:38:53;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
733;08-10-2020;11:38:53;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
734;08-10-2020;11:38:54;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
735;08-10-2020;11:38:54;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
736;08-10-2020;11:38:54;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
737;08-10-2020;11:38:54;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
738;08-10-2020;11:38:54;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
739;08-10-2020;11:38:54;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
740;08-10-2020;11:38:54;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
741;08-10-2020;11:38:54;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
742;08-10-2020;11:38:55;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
743;08-10-2020;11:38:55;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
744;08-10-2020;11:38:55;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
745;08-10-2020;11:38:55;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
746;08-10-2020;11:38:55;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
747;08-10-2020;11:38:55;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
748;08-10-2020;11:38:55;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
749;08-10-2020;11:38:56;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
750;08-10-2020;11:38:56;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
751;08-10-2020;11:38:56;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
752;08-10-2020;11:38:56;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
753;08-10-2020;11:38:56;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
754;08-10-2020;11:38:56;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
755;08-10-2020;11:38:56;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
756;08-10-2020;11:38:56;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
757;08-10-2020;11:38:57;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
758;08-10-2020;11:38:57;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
759;08-10-2020;11:38:57;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
760;08-10-2020;11:38:58;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
761;08-10-2020;11:38:58;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
762;08-10-2020;11:38:58;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
763;08-10-2020;11:38:58;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
764;08-10-2020;11:38:58;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
765;08-10-2020;11:38:58;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
766;08-10-2020;11:38:58;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
767;08-10-2020;11:38:59;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
768;08-10-2020;11:38:59;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
769;08-10-2020;11:38:59;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
770;08-10-2020;11:38:59;13;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
771;08-10-2020;11:38:59;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
772;08-10-2020;11:39:00;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
773;08-10-2020;11:39:00;13;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
774;08-10-2020;11:39:00;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
775;08-10-2020;11:39:00;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
776;08-10-2020;11:39:00;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
777;08-10-2020;11:39:00;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
778;08-10-2020;11:39:00;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
779;08-10-2020;11:39:00;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
780;08-10-2020;11:39:01;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
781;08-10-2020;11:39:01;13;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
782;08-10-2020;11:39:01;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
783;08-10-2020;11:39:01;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
784;08-10-2020;11:39:01;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
785;08-10-2020;11:39:01;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
786;08-10-2020;11:39:02;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
787;08-10-2020;11:39:02;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
788;08-10-2020;11:39:02;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
789;08-10-2020;11:39:02;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
790;08-10-2020;11:39:02;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
791;08-10-2020;11:39:03;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
792;08-10-2020;11:39:03;14;-;Trovan Unique;0007A3EFD0;-;00000000;00000000;-;""
793;08-10-2020;11:39:03;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
794;08-10-2020;11:39:03;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
795;08-10-2020;11:39:03;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
796;08-10-2020;11:39:04;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
797;08-10-2020;11:39:04;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
798;08-10-2020;11:39:04;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
799;08-10-2020;11:39:04;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
800;08-10-2020;11:39:05;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
801;08-10-2020;11:39:05;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
802;08-10-2020;11:39:05;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
803;08-10-2020;11:39:05;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
804;08-10-2020;11:39:05;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
805;08-10-2020;11:39:05;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
806;08-10-2020;11:39:05;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
807;08-10-2020;11:39:06;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
808;08-10-2020;11:39:06;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
809;08-10-2020;11:39:06;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
810;08-10-2020;11:39:06;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
811;08-10-2020;11:39:06;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
812;08-10-2020;11:39:06;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
813;08-10-2020;11:39:06;13;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
814;08-10-2020;11:39:07;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
815;08-10-2020;11:39:07;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
816;08-10-2020;11:39:07;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
817;08-10-2020;11:39:07;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
818;08-10-2020;11:39:07;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
819;08-10-2020;11:39:07;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
820;08-10-2020;11:39:08;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
821;08-10-2020;11:39:08;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
822;08-10-2020;11:39:08;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
823;08-10-2020;11:39:08;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
824;08-10-2020;11:39:08;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
825;08-10-2020;11:39:08;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
826;08-10-2020;11:39:09;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
827;08-10-2020;11:39:09;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
828;08-10-2020;11:39:09;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
829;08-10-2020;11:39:09;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
830;08-10-2020;11:39:10;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
831;08-10-2020;11:39:10;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
832;08-10-2020;11:39:10;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
833;08-10-2020;11:39:10;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
834;08-10-2020;11:39:11;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
835;08-10-2020;11:39:11;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
836;08-10-2020;11:39:11;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
837;08-10-2020;11:39:12;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
838;08-10-2020;11:39:12;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
839;08-10-2020;11:39:12;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
840;08-10-2020;11:39:12;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
841;08-10-2020;11:39:13;11;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
842;08-10-2020;11:39:13;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
843;08-10-2020;11:39:13;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
844;08-10-2020;11:39:13;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
845;08-10-2020;11:39:13;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
846;08-10-2020;11:39:14;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
847;08-10-2020;11:39:14;14;-;Trovan Unique;0007A5DF18;-;00000000;00000000;-;""
848;08-10-2020;11:39:20;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
849;08-10-2020;11:39:20;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
850;08-10-2020;11:39:21;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
851;08-10-2020;11:39:21;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
852;08-10-2020;11:39:21;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
853;08-10-2020;11:39:21;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
854;08-10-2020;11:39:21;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
855;08-10-2020;11:39:22;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
856;08-10-2020;11:39:22;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
857;08-10-2020;11:39:22;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
858;08-10-2020;11:39:22;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
859;08-10-2020;11:39:23;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
860;08-10-2020;11:39:23;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
861;08-10-2020;11:39:23;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
862;08-10-2020;11:39:23;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
863;08-10-2020;11:39:23;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
864;08-10-2020;11:39:24;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
865;08-10-2020;11:39:24;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
866;08-10-2020;11:39:24;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
867;08-10-2020;11:39:24;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
868;08-10-2020;11:39:24;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
869;08-10-2020;11:39:25;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
870;08-10-2020;11:39:25;12;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
871;08-10-2020;11:39:27;13;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
872;08-10-2020;11:39:28;13;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
873;08-10-2020;11:39:28;13;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
874;08-10-2020;11:39:28;13;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
875;08-10-2020;11:39:28;13;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
876;08-10-2020;11:39:29;13;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
877;08-10-2020;11:39:29;13;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
878;08-10-2020;11:39:30;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
879;08-10-2020;11:39:30;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
880;08-10-2020;11:39:30;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
881;08-10-2020;11:39:31;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
882;08-10-2020;11:39:31;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
883;08-10-2020;11:39:31;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
884;08-10-2020;11:39:31;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
885;08-10-2020;11:39:32;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
886;08-10-2020;11:39:32;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
887;08-10-2020;11:39:32;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
888;08-10-2020;11:39:33;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
889;08-10-2020;11:39:33;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
890;08-10-2020;11:39:33;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
891;08-10-2020;11:39:34;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
892;08-10-2020;11:39:34;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
893;08-10-2020;11:39:34;14;-;Trovan Unique;0007A39A35;-;00000000;00000000;-;""
894;08-10-2020;11:39:35;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
895;08-10-2020;11:39:36;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
896;08-10-2020;11:39:36;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
897;08-10-2020;11:39:36;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
898;08-10-2020;11:39:37;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
899;08-10-2020;11:39:37;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
900;08-10-2020;11:39:37;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
901;08-10-2020;11:39:37;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
902;08-10-2020;11:39:38;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
903;08-10-2020;11:39:38;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
904;08-10-2020;11:39:38;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
905;08-10-2020;11:39:38;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
906;08-10-2020;11:39:39;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
907;08-10-2020;11:39:39;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
908;08-10-2020;11:39:39;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
909;08-10-2020;11:39:39;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
910;08-10-2020;11:39:40;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
911;08-10-2020;11:39:40;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
912;08-10-2020;11:39:40;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
913;08-10-2020;11:39:41;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
914;08-10-2020;11:39:45;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
915;08-10-2020;11:39:46;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
916;08-10-2020;11:39:46;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
917;08-10-2020;11:39:46;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
918;08-10-2020;11:39:46;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
919;08-10-2020;11:39:47;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
920;08-10-2020;11:39:47;14;-;Trovan Unique;0007A3BDAC;-;00000000;00000000;-;""
