Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
201331;05-11-2020;13:14:01;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201332;05-11-2020;13:14:02;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201333;05-11-2020;13:14:03;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201334;05-11-2020;13:14:03;43;-;Trovan Unique;0007A04979;-;00000000;00000000;-;""
201335;05-11-2020;13:14:05;43;-;Trovan Unique;0007A04979;-;00000000;00000000;-;""
201336;05-11-2020;13:14:05;43;-;Trovan Unique;0007A04979;-;00000000;00000000;-;""
201337;05-11-2020;13:14:06;43;-;Trovan Unique;0007A04979;-;00000000;00000000;-;""
201338;05-11-2020;13:14:07;43;-;Trovan Unique;0007A04979;-;00000000;00000000;-;""
201339;05-11-2020;13:14:08;43;-;Trovan Unique;0007A04979;-;00000000;00000000;-;""
201340;05-11-2020;13:14:20;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201341;05-11-2020;13:14:20;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201342;05-11-2020;13:14:21;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201343;05-11-2020;13:14:22;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201344;05-11-2020;13:14:22;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201345;05-11-2020;13:14:23;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201346;05-11-2020;13:14:24;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201347;05-11-2020;13:14:24;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201348;05-11-2020;13:14:25;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201349;05-11-2020;13:14:25;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201350;05-11-2020;13:14:26;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201351;05-11-2020;13:14:27;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201352;05-11-2020;13:14:27;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201353;05-11-2020;13:14:29;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201354;05-11-2020;13:14:29;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201355;05-11-2020;13:14:30;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201356;05-11-2020;13:14:31;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201357;05-11-2020;13:14:31;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201358;05-11-2020;13:14:32;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201359;05-11-2020;13:14:33;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201360;05-11-2020;13:14:33;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201361;05-11-2020;13:14:34;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201362;05-11-2020;13:14:35;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201363;05-11-2020;13:14:35;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201364;05-11-2020;13:14:36;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201365;05-11-2020;13:14:37;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201366;05-11-2020;13:14:38;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201367;05-11-2020;13:14:38;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201368;05-11-2020;13:14:39;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201369;05-11-2020;13:14:53;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201370;05-11-2020;13:14:53;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201371;05-11-2020;13:14:54;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201372;05-11-2020;13:14:54;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201373;05-11-2020;13:14:55;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201374;05-11-2020;13:14:56;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201375;05-11-2020;13:14:56;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201376;05-11-2020;13:14:57;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201377;05-11-2020;13:14:58;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201378;05-11-2020;13:14:58;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201379;05-11-2020;13:14:59;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201380;05-11-2020;13:15:01;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201381;05-11-2020;13:15:02;43;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
201382;05-11-2020;13:15:03;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201383;05-11-2020;13:15:04;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201384;05-11-2020;13:15:05;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201385;05-11-2020;13:15:05;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201386;05-11-2020;13:15:06;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201387;05-11-2020;13:15:06;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201388;05-11-2020;13:15:07;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201389;05-11-2020;13:15:08;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201390;05-11-2020;13:15:08;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201391;05-11-2020;13:15:10;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201392;05-11-2020;13:15:11;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201393;05-11-2020;13:15:12;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201394;05-11-2020;13:15:12;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201395;05-11-2020;13:25:20;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201396;05-11-2020;13:25:23;42;-;Trovan Unique;0007A04979;-;00000000;00000000;-;""
201397;05-11-2020;13:25:24;42;-;Trovan Unique;0007A04979;-;00000000;00000000;-;""
201398;05-11-2020;13:25:24;42;-;Trovan Unique;0007A04979;-;00000000;00000000;-;""
201399;05-11-2020;13:25:26;42;-;Trovan Unique;0007A04979;-;00000000;00000000;-;""
201400;05-11-2020;13:25:28;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201401;05-11-2020;13:25:29;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201402;05-11-2020;13:25:29;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201403;05-11-2020;13:25:30;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201404;05-11-2020;13:25:31;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201405;05-11-2020;13:25:31;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201406;05-11-2020;13:25:32;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201407;05-11-2020;13:25:33;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201408;05-11-2020;13:25:33;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201409;05-11-2020;13:25:34;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201410;05-11-2020;13:25:34;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201411;05-11-2020;13:25:35;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201412;05-11-2020;13:25:36;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201413;05-11-2020;13:25:36;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201414;05-11-2020;13:25:37;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201415;05-11-2020;13:25:52;42;-;Trovan Unique;0007A5AAD5;-;00000000;00000000;-;""
201416;05-11-2020;13:25:53;42;-;Trovan Unique;0007A5AAD5;-;00000000;00000000;-;""
201417;05-11-2020;13:25:53;42;-;Trovan Unique;0007A5AAD5;-;00000000;00000000;-;""
201418;05-11-2020;13:25:54;42;-;Trovan Unique;0007A5AAD5;-;00000000;00000000;-;""
201419;05-11-2020;13:25:54;42;-;Trovan Unique;0007A5AAD5;-;00000000;00000000;-;""
201420;05-11-2020;13:25:55;42;-;Trovan Unique;0007A5AAD5;-;00000000;00000000;-;""
201421;05-11-2020;13:25:56;42;-;Trovan Unique;0007A5AAD5;-;00000000;00000000;-;""
201422;05-11-2020;13:25:56;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201423;05-11-2020;13:25:57;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201424;05-11-2020;13:25:58;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
201425;05-11-2020;13:26:23;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201426;05-11-2020;13:26:23;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201427;05-11-2020;13:26:24;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201428;05-11-2020;13:26:24;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201429;05-11-2020;13:26:25;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201430;05-11-2020;13:26:26;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201431;05-11-2020;13:26:26;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201432;05-11-2020;13:26:27;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201433;05-11-2020;13:26:28;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201434;05-11-2020;13:26:28;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201435;05-11-2020;13:27:09;42;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201436;05-11-2020;13:28:15;41;-;Trovan Unique;0007A03565;-;00000000;00000000;-;""
201437;05-11-2020;13:28:18;41;-;Trovan Unique;0007A03565;-;00000000;00000000;-;""
201438;05-11-2020;13:28:18;41;-;Trovan Unique;0007A03565;-;00000000;00000000;-;""
201439;05-11-2020;13:28:19;41;-;Trovan Unique;0007A03565;-;00000000;00000000;-;""
