"","tag_id","test_id","unique_exp_antenna","unique_bold_antenna","latency_exp1","latency_exp2","latency_exp3","latency_exp4","latency_exp5","latency_bold1","latency_bold2","latency_bold3","latency_bold4"
"238","0007A5C6D8","mixed13","5","4","0.0247222222222222","0.103333333333333","0.146111111111111","0.251666666666667","0.594166666666667","2.00805555555556","4.83083333333333","4.83416666666667","4.89083333333333"
"239","0007A5A76E","mixed13","5","4","0.0263888888888889","0.105555555555556","0.109444444444444","0.835833333333333","2.5425","2.11805555555556","2.12583333333333","2.13","2.45"
"240","0007A3A506","mixed13","4","4","0.0316666666666667","0.0994444444444444","0.190555555555556","4.68138888888889",NA,"2.17416666666667","2.51611111111111","2.60388888888889","3.57638888888889"
"241","0007A5CF6C","mixed13","4","4","0.0383333333333333","0.0447222222222222","1.15694444444444","2.48694444444444",NA,"0.130555555555556","0.233888888888889","1.37083333333333","3.22861111111111"
"242","0007A5D530","mixed13","5","4","0.0419444444444444","0.0622222222222222","0.14","0.1475","0.191388888888889","0.332222222222222","1.45361111111111","1.57555555555556","2.55777777777778"
"243","0007A5A998","mixed13","4","2","0.0433333333333333","0.175","0.324444444444444","4.27388888888889",NA,"0.45","0.7725",NA,NA
"244","0007A5C810","mixed13","5","3","0.0530555555555556","0.104722222222222","0.825","1.13583333333333","3.17583333333333","0.403055555555556","0.446666666666667","0.458333333333333",NA
"245","0007A5A864","mixed13","3","4","0.0708333333333333","0.405555555555556","2.91527777777778",NA,NA,"0.1075","0.233611111111111","0.305","0.574722222222222"
"246","0007A5CB15","mixed13","5","2","0.0752777777777778","0.108333333333333","0.197222222222222","0.836666666666667","1.02638888888889","1.81277777777778","4.13583333333333",NA,NA
"247","0007A5C9A3","mixed13","4","4","0.0922222222222222","0.161944444444444","0.168333333333333","1.38527777777778",NA,"0.304722222222222","0.368611111111111","0.511388888888889","0.555"
"248","0007A5CE03","mixed13","5","4","0.0961111111111111","0.128888888888889","0.143055555555556","1.14361111111111","1.39277777777778","0.328333333333333","0.403333333333333","0.4575","0.649722222222222"
"249","0007A5A140","mixed13","5","2","0.120277777777778","0.123333333333333","0.143055555555556","0.283611111111111","1.71361111111111","0.578333333333333","1.07444444444444",NA,NA
"250","0007A5CAE6","mixed13","5","4","0.247777777777778","0.265277777777778","0.447222222222222","1.18111111111111","1.4775","0.128333333333333","0.140833333333333","0.210833333333333","0.506111111111111"
"251","0007A5DF18","mixed13","5","1","0.151666666666667","0.168611111111111","0.203055555555556","0.519722222222222","1.04055555555556","4.19222222222222",NA,NA,NA
"252","0007A5DE00","mixed13","5","0","0.156944444444444","0.167222222222222","0.894444444444444","1.09222222222222","1.11194444444444",NA,NA,NA,NA
"253","0007A5D122","mixed13","5","3","0.183611111111111","0.212777777777778","0.418888888888889","0.613055555555555","0.683611111111111","0.842777777777778","0.873333333333333","2.56305555555556",NA
"254","0007A3F311","mixed13","5","4","1.0775","1.38416666666667","3.13472222222222","3.30805555555556","4.56694444444444","0.195277777777778","0.416666666666667","1.48527777777778","1.54166666666667"
"255","0007A5CD6E","mixed13","5","4","0.328888888888889","0.945555555555556","1.35666666666667","1.37861111111111","1.52944444444444","0.836944444444444","0.919722222222222","1.82916666666667","3.91333333333333"
"256","0007A5D10D","mixed13","5","3","0.731944444444444","0.855833333333333","1.18027777777778","1.45416666666667","4.28777777777778","1.94916666666667","1.95722222222222","2.01388888888889",NA
"257","0007A3EFD0","mixed13","2","2","1.53305555555556","3.38527777777778",NA,NA,NA,"1.07361111111111","1.45555555555556",NA,NA
"258","0007A3CCB5","mixed14","5","4","0.0163888888888889","0.055","0.146388888888889","0.645555555555556","0.756666666666667","0.0819444444444444","0.165277777777778","0.808888888888889","1.98472222222222"
"259","0007A5DC3E","mixed14","5","4","0.0180555555555556","0.0397222222222222","0.229722222222222","0.605555555555556","0.668611111111111","0.0602777777777778","0.0944444444444444","0.0958333333333333","2.52833333333333"
"260","0007A3A5A6","mixed14","5","4","0.0377777777777778","0.342222222222222","0.604722222222222","0.744444444444444","1.15916666666667","0.0686111111111111","0.0736111111111111","0.0772222222222222","0.294444444444444"
"261","0007A5D107","mixed14","4","4","0.0627777777777778","0.243611111111111","0.867777777777778","1.68055555555556",NA,"0.106944444444444","1.64055555555556","2.62694444444444","2.64222222222222"
"262","0007A5CC34","mixed14","5","3","0.0755555555555556","0.202222222222222","0.461388888888889","2.00583333333333","3.54277777777778","1.71555555555556","3.20777777777778","4.09138888888889",NA
"263","0007A35EBD","mixed14","4","1","0.0886111111111111","1.85583333333333","1.98194444444444","3.56944444444444",NA,"0.392777777777778",NA,NA,NA
"264","0007A5CE72","mixed14","5","3","0.100555555555556","0.153055555555556","0.321944444444444","0.383611111111111","1.27861111111111","2.27638888888889","3.68083333333333","3.68694444444444",NA
"265","0007A5DBB1","mixed14","5","1","0.133333333333333","0.142777777777778","0.177777777777778","0.495","0.556388888888889","4.42638888888889",NA,NA,NA
"266","0007A5D940","mixed14","5","0","0.140277777777778","0.321111111111111","0.361944444444444","1.20361111111111","2.01555555555556",NA,NA,NA,NA
"267","0007A5CE1B","mixed14","5","2","0.141666666666667","0.344444444444444","0.819444444444444","1.10055555555556","2.81916666666667","3.32833333333333","4.32194444444444",NA,NA
"268","00079FEB77","mixed14","5","1","0.234444444444444","0.915","2.38277777777778","2.385","3.40555555555556","0.144722222222222",NA,NA,NA
"269","0007A5D4F9","mixed14","5","2","0.146944444444444","0.724166666666667","0.728055555555555","0.784722222222222","0.966666666666667","2.65027777777778","2.88722222222222",NA,NA
"270","0007A5D10C","mixed14","5","1","0.1775","0.318333333333333","0.955833333333333","1.60888888888889","2.16083333333333","4.25333333333333",NA,NA,NA
"271","0007A3AA3B","mixed14","4","4","2.35361111111111","2.40972222222222","4.18111111111111","4.64861111111111",NA,"0.213611111111111","0.225","0.371944444444444","4.30666666666667"
"272","0007A5CCFC","mixed14","5","1","0.218333333333333","0.382222222222222","1.04805555555556","2.65694444444444","2.67972222222222","2.75972222222222",NA,NA,NA
"273","0007A5D8AB","mixed14","4","4","0.7375","3.67833333333333","4.58555555555556","4.66972222222222",NA,"0.222777777777778","0.254444444444444","1.71527777777778","3.05833333333333"
"274","0007A5DA44","mixed14","4","4","0.330277777777778","2.56138888888889","4.00888888888889","4.9225",NA,"0.24","0.350555555555556","0.479722222222222","0.485"
"275","0007A5D3A7","mixed14","2","4","0.343055555555556","0.560833333333333",NA,NA,NA,"2.29","2.29444444444444","2.64694444444444","2.835"
"276","0007A5D83B","mixed14","4","4","1.02333333333333","3.46833333333333","3.58722222222222","3.62444444444444",NA,"1.02694444444444","1.11055555555556","3.87055555555556","4.4775"
"277","0007A5D377","mixed14","1","0","2.51805555555556",NA,NA,NA,NA,NA,NA,NA,NA
"278","0007A5DD1F","mixed15","5","4","0.0175","0.0247222222222222","0.132222222222222","0.137777777777778","0.476944444444444","0.0644444444444444","0.496111111111111","0.540833333333333","0.7075"
"279","0007A5A76E","mixed15","5","4","0.0191666666666667","0.0586111111111111","0.216111111111111","0.541111111111111","0.655","0.211388888888889","0.675277777777778","0.786944444444444","1.59888888888889"
"280","0007A3F139","mixed15","5","4","0.0302777777777778","0.0922222222222222","0.275833333333333","0.395833333333333","0.419166666666667","0.2725","1.12027777777778","1.24444444444444","1.90388888888889"
"281","0007A5CAE6","mixed15","5","4","0.0441666666666667","0.0791666666666667","0.462777777777778","0.647222222222222","4.54361111111111","0.11","0.186944444444444","0.444722222222222","0.640555555555556"
"282","0007A38814","mixed15","5","4","0.0447222222222222","0.0575","0.137777777777778","0.143611111111111","0.162777777777778","0.471666666666667","0.495833333333333","0.5525","0.626111111111111"
"283","0007A5C9CD","mixed15","5","4","0.0466666666666667","0.210555555555556","1.76888888888889","2.32416666666667","2.43444444444444","2.31027777777778","3.13833333333333","3.23277777777778","4.24166666666667"
"284","0007A5C6A2","mixed15","5","4","0.0572222222222222","0.138055555555556","0.165","0.236111111111111","0.467222222222222","0.672777777777778","0.683888888888889","0.684722222222222","0.699166666666667"
"285","0007A5C865","mixed15","3","0","0.0619444444444444","0.101111111111111","0.503611111111111",NA,NA,NA,NA,NA,NA
"286","0007A5CA53","mixed15","4","4","0.0627777777777778","0.0697222222222222","0.103055555555556","1.6375",NA,"0.166388888888889","1.11555555555556","1.40583333333333","2.01722222222222"
"287","0007A5D670","mixed15","5","2","0.0702777777777778","0.133888888888889","0.394722222222222","0.559444444444445","0.770555555555556","1.63027777777778","3.15944444444444",NA,NA
"288","0007A5D8B1","mixed15","5","2","0.254444444444444","0.429444444444444","0.766111111111111","0.87","1.35027777777778","0.0819444444444444","1.54722222222222",NA,NA
"289","0007A5C777","mixed15","5","4","0.0952777777777778","2.65027777777778","3.44388888888889","4.58527777777778","4.58611111111111","0.186388888888889","1.14916666666667","2.74472222222222","3.15888888888889"
"290","0007A394D5","mixed15","5","1","0.110277777777778","0.221388888888889","0.352222222222222","0.735555555555556","1.19694444444444","2.40638888888889",NA,NA,NA
"291","0007A5D910","mixed15","5","3","0.206111111111111","0.881111111111111","1.06305555555556","1.19472222222222","1.91833333333333","0.112222222222222","0.226944444444444","0.293888888888889",NA
"292","0007A5DEAF","mixed15","4","1","1.25722222222222","1.73388888888889","2.59777777777778","4.93888888888889",NA,"0.113333333333333",NA,NA,NA
"293","0007A5CB4B","mixed15","3","4","0.151388888888889","3.71166666666667","4.71805555555556",NA,NA,"0.320555555555556","0.846111111111111","1.94166666666667","4.90777777777778"
"294","0007A5D36A","mixed15","1","1","0.175",NA,NA,NA,NA,"1.85666666666667",NA,NA,NA
"295","0007A34309","mixed15","5","4","0.176388888888889","1.75805555555556","2.97638888888889","3.08861111111111","3.42972222222222","0.705277777777778","0.716111111111111","0.720833333333333","1.41805555555556"
"296","0007A5CB15","mixed15","1","3","4.21",NA,NA,NA,NA,"0.216666666666667","0.836666666666667","0.971666666666667",NA
"297","0007A3F525","mixed15","1","4","3.68666666666667",NA,NA,NA,NA,"0.655555555555556","2.06944444444444","2.55527777777778","2.68444444444444"
"298","0007A5D467","mixed16","4","1","2.54222222222222","3.04194444444444","3.5525","3.705",NA,"0.00666666666666667",NA,NA,NA
"299","0007A5D940","mixed16","5","1","0.0291666666666667","0.169722222222222","0.396388888888889","0.417777777777778","3.34916666666667","4.89527777777778",NA,NA,NA
"300","0007A5DC3E","mixed16","5","4","0.0322222222222222","0.132777777777778","0.507777777777778","0.919722222222222","1.25527777777778","0.168055555555556","0.409722222222222","0.7375","1.07361111111111"
"301","0007A383F0","mixed16","5","3","0.0594444444444444","0.075","0.708333333333333","2.12972222222222","3.03277777777778","0.0425","1.14083333333333","1.24361111111111",NA
"302","0007A5C7E7","mixed16","1","4","2.54722222222222",NA,NA,NA,NA,"0.045","0.399722222222222","0.858611111111111","4.87416666666667"
"303","0007A5A864","mixed16","5","4","0.0544444444444444","0.178888888888889","0.611388888888889","0.743333333333333","1.16916666666667","0.0475","0.193888888888889","0.559166666666667","0.563055555555556"
"304","0007A3C9DB","mixed16","5","4","0.188888888888889","0.193888888888889","0.210555555555556","0.223611111111111","0.238333333333333","0.0661111111111111","1.3025","1.46194444444444","2.20277777777778"
"305","0007A39150","mixed16","5","4","0.159444444444444","0.309166666666667","0.498055555555556","0.974444444444444","2.86583333333333","0.0669444444444444","3.32111111111111","3.35027777777778","3.4425"
"306","0007A5DBB1","mixed16","5","4","0.0952777777777778","0.116944444444444","0.17","0.201944444444444","0.4475","0.168333333333333","0.410833333333333","1.79361111111111","2.29805555555556"
"307","0007A3C908","mixed16","5","3","0.103611111111111","0.302777777777778","0.725","2.12805555555556","4.50833333333333","1.37666666666667","1.41583333333333","4.13805555555556",NA
"308","0007A5D10E","mixed16","4","2","0.104722222222222","0.145277777777778","0.447777777777778","3.30027777777778",NA,"0.591388888888889","4.82361111111111",NA,NA
"309","0007A39373","mixed16","5","1","0.117777777777778","0.148333333333333","0.234722222222222","0.381111111111111","0.496111111111111","4.55527777777778",NA,NA,NA
"310","0007A5CEFA","mixed16","5","2","0.121388888888889","0.161944444444444","0.345","0.555833333333333","0.721111111111111","1.42861111111111","3.53888888888889",NA,NA
"311","0007A5CC94","mixed16","5","3","0.138333333333333","0.207222222222222","0.317777777777778","1.82444444444444","4.92611111111111","1.49416666666667","2.54361111111111","4.06416666666667",NA
"312","0007A57907","mixed16","5","0","0.148888888888889","0.393888888888889","3.09916666666667","3.34694444444444","3.42444444444444",NA,NA,NA,NA
"313","0007A39DD1","mixed16","5","4","0.163611111111111","0.234166666666667","0.235833333333333","0.237777777777778","0.238611111111111","1.2","1.21138888888889","1.26416666666667","1.59055555555556"
"314","0007A5C6E2","mixed16","5","0","0.328333333333333","0.446111111111111","0.448055555555556","1.96194444444444","2.00027777777778",NA,NA,NA,NA
"315","0007A384B2","mixed16","4","1","0.350555555555556","0.536944444444444","0.924722222222222","1.00111111111111",NA,"2.12833333333333",NA,NA,NA
"316","0007A5D11C","mixed16","5","1","0.486388888888889","0.548055555555556","0.662222222222222","0.673055555555556","1.65472222222222","4.69416666666667",NA,NA,NA
"317","0007A5CDBA","mixed16","5","3","0.810277777777778","0.888888888888889","1.62361111111111","2.12","2.84861111111111","0.599444444444444","4.265","4.65333333333333",NA
"318","0007A5DC3E","mixed17","5","2","0.0202777777777778","0.0427777777777778","0.218888888888889","0.259444444444444","0.441111111111111","2.74388888888889","2.74444444444444",NA,NA
"319","0007A5D11C","mixed17","5","2","0.0222222222222222","0.153055555555556","0.340277777777778","0.5175","1.33916666666667","3.47472222222222","3.52722222222222",NA,NA
"320","0007A3C9DB","mixed17","5","4","0.03","0.0375","0.160555555555556","0.233888888888889","0.264166666666667","0.0616666666666667","0.483611111111111","0.813333333333333","1.39611111111111"
"321","0007A39150","mixed17","5","3","0.132777777777778","0.985277777777778","1.05833333333333","1.16222222222222","1.22972222222222","0.0391666666666667","0.451111111111111","0.66",NA
"322","0007A5A864","mixed17","5","4","0.0905555555555556","0.193611111111111","0.314722222222222","0.473611111111111","0.5025","0.0422222222222222","0.235","0.64","2.43194444444444"
"323","0007A5CEFA","mixed17","5","1","0.0430555555555556","0.0491666666666667","0.0775","0.0805555555555555","0.5075","0.66",NA,NA,NA
"324","0007A5D910","mixed17","5","4","0.133055555555556","0.236388888888889","0.246944444444444","0.4575","0.906111111111111","0.0505555555555556","3.85277777777778","4.02666666666667","4.12611111111111"
"325","0007A3A5A6","mixed17","5","4","0.0797222222222222","0.106111111111111","0.510555555555556","0.675277777777778","1.02083333333333","0.0522222222222222","0.399166666666667","2.06972222222222","2.89777777777778"
"326","0007A5CDBA","mixed17","5","0","0.0558333333333333","0.229166666666667","0.306111111111111","0.359444444444444","1.55472222222222",NA,NA,NA,NA
"327","0007A39DD1","mixed17","5","4","0.0619444444444444","0.0669444444444444","3.49694444444444","4.08972222222222","4.82972222222222","0.659722222222222","0.876944444444444","0.936388888888889","4.22"
"328","0007A383F0","mixed17","5","4","0.405277777777778","0.595833333333333","1.045","1.05666666666667","1.65722222222222","0.0641666666666667","0.165833333333333","0.216111111111111","0.676111111111111"
"329","0007A5D122","mixed17","4","4","1.05611111111111","1.73972222222222","2.12916666666667","2.17388888888889",NA,"0.0805555555555555","1.08138888888889","2.74666666666667","2.81527777777778"
"330","0007A5D670","mixed17","5","3","0.110555555555556","0.119722222222222","0.237222222222222","0.249722222222222","0.312777777777778","0.0955555555555556","0.369444444444444","0.399166666666667",NA
"331","0007A5C6D8","mixed17","5","3","0.719722222222222","0.729444444444444","1.43972222222222","1.47888888888889","1.75138888888889","0.0977777777777778","0.685277777777778","1.38138888888889",NA
"332","0007A5D10E","mixed17","5","2","0.104444444444444","0.242222222222222","0.270833333333333","0.318333333333333","0.468333333333333","0.649166666666667","1.86166666666667",NA,NA
"333","0007A5D8B1","mixed17","5","4","0.110277777777778","0.116944444444444","0.436666666666667","0.482777777777778","0.958055555555556","0.661388888888889","1.64305555555556","2.26305555555556","4.70972222222222"
"334","0007A5D3A7","mixed17","5","1","0.114166666666667","0.636111111111111","0.646666666666667","0.647222222222222","0.732222222222222","0.531388888888889",NA,NA,NA
"335","0007A3EFD0","mixed17","3","4","1.40333333333333","1.41861111111111","1.43277777777778",NA,NA,"0.166111111111111","0.3125","0.624444444444444","2.09527777777778"
"336","0007A5C910","mixed17","5","2","0.286111111111111","0.490833333333333","0.616666666666667","0.696666666666667","2.43777777777778","0.198333333333333","1.61222222222222",NA,NA
"337","0007A39A35","mixed17","0","4",NA,NA,NA,NA,NA,"0.355","3.7675","3.92805555555556","4.48083333333333"
"338","0007A5A140","mixed18","5","2","0.0277777777777778","0.200555555555556","0.278888888888889","0.673611111111111","0.693888888888889","1.01611111111111","2.27333333333333",NA,NA
"339","0007A39373","mixed18","5","4","0.0469444444444444","0.0644444444444444","0.2475","0.280555555555556","0.581666666666667","1.74805555555556","2.24055555555556","2.30611111111111","2.51472222222222"
"340","0007A5A781","mixed18","5","2","0.0736111111111111","0.107777777777778","0.550833333333333","1.20888888888889","1.8275","1.63361111111111","1.96444444444444",NA,NA
"341","0007A3EEDC","mixed18","5","2","0.0938888888888889","0.141388888888889","1.75583333333333","2.54694444444444","3.87527777777778","0.984444444444444","1.24416666666667",NA,NA
"342","0007A39518","mixed18","5","4","0.125","0.235555555555556","0.2525","0.465833333333333","0.496388888888889","0.0977777777777778","0.53","0.544722222222222","2.27416666666667"
"343","0007A384B2","mixed18","5","3","0.108333333333333","0.132777777777778","0.415833333333333","0.621666666666667","0.805833333333333","0.645277777777778","0.663611111111111","0.684444444444445",NA
"344","0007A5DA82","mixed18","5","2","0.129722222222222","0.140555555555556","0.555555555555556","0.685","1.10166666666667","2.66305555555556","2.88944444444444",NA,NA
"345","0007A5CD6E","mixed18","5","4","0.156666666666667","0.891388888888889","2.62194444444444","2.8625","3.58027777777778","0.463055555555556","1.14222222222222","1.21694444444444","1.26"
"346","0007A5CC94","mixed18","5","4","0.180833333333333","0.408055555555556","0.4225","0.853055555555555","2.11805555555556","0.664722222222222","0.771111111111111","0.931944444444444","2.58555555555556"
"347","0007A5C865","mixed18","4","0","0.226111111111111","0.304166666666667","0.317777777777778","1.3075",NA,NA,NA,NA,NA
