"time";"antenna";"id"
"514";2020-11-05 14:34:41;44;"0007E05866"
"515";2020-11-05 14:34:44;44;"0007EA009A"
"516";2020-11-05 14:34:45;44;"0007EA009A"
"517";2020-11-05 14:34:45;44;"0007EA009A"
"518";2020-11-05 14:34:46;44;"0007EA009A"
"519";2020-11-05 14:34:46;44;"0007EA009A"
"520";2020-11-05 14:34:47;44;"0007EA009A"
"521";2020-11-05 14:35:05;44;"0007EA009A"
"522";2020-11-05 14:35:06;44;"0007EA009A"
"523";2020-11-05 14:35:07;44;"0007EA009A"
"524";2020-11-05 14:35:07;44;"0007EA009A"
"525";2020-11-05 14:35:08;44;"0007EA009A"
"526";2020-11-05 14:35:09;44;"0007EA009A"
"527";2020-11-05 14:35:11;44;"0007EA009A"
"528";2020-11-05 14:35:12;44;"0007EA009A"
"529";2020-11-05 14:35:12;44;"0007EA009A"
"530";2020-11-05 14:35:13;44;"0007EA009A"
"531";2020-11-05 14:35:14;44;"0007EA009A"
"532";2020-11-05 14:35:14;44;"0007EA009A"
"533";2020-11-05 14:35:15;44;"0007EA009A"
"534";2020-11-05 14:35:23;44;"0007EA009A"
"535";2020-11-05 14:35:24;44;"0007EA009A"
"536";2020-11-05 14:35:24;44;"0007EA009A"
"537";2020-11-05 14:35:25;44;"0007EA009A"
"538";2020-11-05 14:35:25;44;"0007EA009A"
"539";2020-11-05 14:35:26;44;"0007EA009A"
"540";2020-11-05 14:35:27;44;"0007EA009A"
"541";2020-11-05 14:35:27;44;"0007EA009A"
"542";2020-11-05 14:35:28;44;"0007EA009A"
"543";2020-11-05 14:35:29;44;"0007EA009A"
"544";2020-11-05 14:35:29;44;"0007EA009A"
"545";2020-11-05 14:35:30;44;"0007EA009A"
"546";2020-11-05 14:35:31;44;"0007EA009A"
"547";2020-11-05 14:35:31;44;"0007EA009A"
"548";2020-11-05 14:35:32;44;"0007EA009A"
"549";2020-11-05 14:35:33;44;"0007EA009A"
"550";2020-11-05 14:35:33;44;"0007EA009A"
"551";2020-11-05 14:35:34;44;"0007EA009A"
"552";2020-11-05 14:35:35;44;"0007EA009A"
"553";2020-11-05 14:35:35;44;"0007EA009A"
"554";2020-11-05 14:35:36;44;"0007EA009A"
"555";2020-11-05 14:35:37;44;"0007EA009A"
"556";2020-11-05 14:35:38;44;"0007EA009A"
"557";2020-11-05 14:36:13;44;"0007EA009A"
"558";2020-11-05 14:36:14;44;"0007EA009A"
"559";2020-11-05 14:36:15;44;"0007EA009A"
"560";2020-11-05 14:36:16;44;"0007EA009A"
"561";2020-11-05 14:36:17;44;"0007EA009A"
"562";2020-11-05 14:36:17;44;"0007EA009A"
"563";2020-11-05 14:36:18;44;"0007EA009A"
"564";2020-11-05 14:36:19;44;"0007EA009A"
"565";2020-11-05 14:36:19;44;"0007EA009A"
"566";2020-11-05 14:36:20;44;"0007EA009A"
"567";2020-11-05 14:36:21;44;"0007EA009A"
"568";2020-11-05 14:36:26;44;"0007A5C741"
"569";2020-11-05 14:36:27;44;"0007A5C741"
"570";2020-11-05 14:36:27;44;"0007A5C741"
"571";2020-11-05 14:36:29;44;"0007A5C741"
"572";2020-11-05 14:36:29;44;"0007A5C741"
"573";2020-11-05 14:36:30;44;"0007A5C741"
"574";2020-11-05 14:36:31;44;"0007A5C741"
"575";2020-11-05 14:36:32;44;"0007A5C741"
"576";2020-11-05 14:36:32;44;"0007A5C741"
"577";2020-11-05 14:36:33;44;"0007A5C741"
"578";2020-11-05 14:36:34;44;"0007A5C741"
"579";2020-11-05 14:36:34;44;"0007A5C741"
"580";2020-11-05 14:36:35;44;"0007A5C741"
"581";2020-11-05 14:36:36;44;"0007A5C741"
"582";2020-11-05 14:36:36;44;"0007A5C741"
"583";2020-11-05 14:36:37;44;"0007A5C741"
"584";2020-11-05 14:36:48;44;"0007A5C741"
"585";2020-11-05 14:40:25;43;"0007DF1C00"
"586";2020-11-05 14:40:26;43;"0007DF1C00"
"587";2020-11-05 14:40:26;43;"0007DF1C00"
"588";2020-11-05 14:40:27;43;"0007DF1C00"
"589";2020-11-05 14:40:28;43;"0007DF1C00"
"590";2020-11-05 14:40:28;43;"0007DF1C00"
"591";2020-11-05 14:40:29;43;"0007DF1C00"
"592";2020-11-05 14:40:30;43;"0007DF1C00"
"593";2020-11-05 14:40:30;43;"0007DF1C00"
"594";2020-11-05 14:40:31;43;"0007DF1C00"
"595";2020-11-05 14:40:31;43;"0007DF1C00"
"596";2020-11-05 14:41:29;43;"0007A56748"
"597";2020-11-05 14:41:40;43;"0007A5AAD5"
"598";2020-11-05 14:41:41;43;"0007A5AAD5"
"599";2020-11-05 14:41:41;43;"0007A5AAD5"
"600";2020-11-05 14:41:42;43;"0007A5AAD5"
"601";2020-11-05 14:41:43;43;"0007A5AAD5"
"602";2020-11-05 14:41:43;43;"0007A5AAD5"
"603";2020-11-05 14:41:44;43;"0007A5AAD5"
"604";2020-11-05 14:41:44;43;"0007A5AAD5"
"605";2020-11-05 14:41:45;43;"0007A5AAD5"
"606";2020-11-05 14:41:46;43;"0007A5AAD5"
"607";2020-11-05 14:41:46;43;"0007A5AAD5"
"608";2020-11-05 14:41:47;43;"0007A5AAD5"
"609";2020-11-05 14:41:48;43;"0007A5AAD5"
"610";2020-11-05 14:41:48;43;"0007A5AAD5"
"611";2020-11-05 14:41:49;43;"0007A5AAD5"
"612";2020-11-05 14:41:50;43;"0007A5AAD5"
"613";2020-11-05 14:42:25;44;"0007DF1671"
"614";2020-11-05 14:42:26;44;"0007DF1671"
"615";2020-11-05 14:42:27;44;"0007DF1671"
"616";2020-11-05 14:42:27;44;"0007DF1671"
"617";2020-11-05 14:42:28;44;"0007DF1671"
"618";2020-11-05 14:42:29;44;"0007DF1671"
"619";2020-11-05 14:43:18;35;"0007D4EBD9"
"620";2020-11-05 14:43:19;35;"0007D4EBD9"
"621";2020-11-05 14:43:19;35;"0007D4EBD9"
"622";2020-11-05 14:43:20;35;"0007D4EBD9"
"623";2020-11-05 14:43:20;35;"0007D4EBD9"
"624";2020-11-05 14:43:21;35;"0007D4EBD9"
"625";2020-11-05 14:43:21;35;"0007D4EBD9"
"626";2020-11-05 14:43:22;35;"0007D4EBD9"
"627";2020-11-05 14:43:22;35;"0007D4EBD9"
"628";2020-11-05 14:43:24;35;"0007D4EBD9"
"629";2020-11-05 14:43:24;35;"0007D4EBD9"
"630";2020-11-05 14:43:25;35;"0007D4EBD9"
"631";2020-11-05 14:43:25;35;"0007D4EBD9"
"632";2020-11-05 14:43:51;33;"0007A5D5D1"
"633";2020-11-05 14:43:52;33;"0007A5D5D1"
"634";2020-11-05 14:43:53;33;"0007A5D5D1"
"635";2020-11-05 14:43:53;33;"0007A5D5D1"
"636";2020-11-05 14:43:54;33;"0007A5D5D1"
"637";2020-11-05 14:43:54;33;"0007A5D5D1"
"638";2020-11-05 14:43:55;33;"0007A5D5D1"
"639";2020-11-05 14:44:52;43;"0007DEB6AC"
"640";2020-11-05 14:44:53;43;"0007DEB6AC"
"641";2020-11-05 14:44:53;43;"0007DEB6AC"
"642";2020-11-05 14:44:54;43;"0007DEB6AC"
"643";2020-11-05 14:44:55;43;"0007DEB6AC"
"644";2020-11-05 14:44:55;43;"0007DEB6AC"
"645";2020-11-05 14:44:56;43;"0007DEB6AC"
"646";2020-11-05 14:44:57;43;"0007DEB6AC"
"647";2020-11-05 14:44:57;43;"0007DEB6AC"
"648";2020-11-05 14:44:58;43;"0007DEB6AC"
"649";2020-11-05 14:44:58;43;"0007DEB6AC"
"650";2020-11-05 14:45:00;43;"0007DEB6AC"
"651";2020-11-05 14:45:00;43;"0007DEB6AC"
"652";2020-11-05 14:50:10;44;"0007A5AAD5"
"653";2020-11-05 14:50:58;44;"0007A65EB5"
"654";2020-11-05 14:50:59;44;"0007A65EB5"
"655";2020-11-05 14:50:59;44;"0007A65EB5"
"656";2020-11-05 14:51:00;44;"0007A65EB5"
"657";2020-11-05 14:51:00;44;"0007A65EB5"
"658";2020-11-05 14:51:01;44;"0007A65EB5"
"659";2020-11-05 14:51:02;44;"0007A65EB5"
"660";2020-11-05 14:51:02;44;"0007A65EB5"
"661";2020-11-05 14:51:03;44;"0007A65EB5"
"662";2020-11-05 14:51:04;44;"0007A65EB5"
"663";2020-11-05 14:51:04;44;"0007A65EB5"
"664";2020-11-05 14:51:05;44;"0007A65EB5"
"665";2020-11-05 14:51:06;44;"0007A65EB5"
"666";2020-11-05 14:51:07;44;"0007A65EB5"
"667";2020-11-05 14:51:07;44;"0007A65EB5"
"668";2020-11-05 14:51:08;44;"0007A65EB5"
"669";2020-11-05 14:51:09;44;"0007A65EB5"
"670";2020-11-05 14:51:10;44;"0007A65EB5"
"671";2020-11-05 14:51:11;44;"0007A65EB5"
"672";2020-11-05 14:51:11;44;"0007E05866"
"673";2020-11-05 14:51:12;44;"0007E05866"
"674";2020-11-05 14:51:13;44;"0007E05866"
"675";2020-11-05 14:51:13;44;"0007E05866"
"676";2020-11-05 14:51:14;44;"0007E05866"
"677";2020-11-05 14:51:15;44;"0007E05866"
"678";2020-11-05 14:51:15;44;"0007E05866"
"679";2020-11-05 14:51:16;44;"0007E05866"
"680";2020-11-05 14:51:17;44;"0007E05866"
"681";2020-11-05 14:51:17;44;"0007E05866"
"682";2020-11-05 14:51:20;44;"0007E05866"
"683";2020-11-05 14:51:21;44;"0007E05866"
"684";2020-11-05 14:51:21;44;"0007E05866"
"685";2020-11-05 14:51:22;44;"0007E05866"
"686";2020-11-05 14:51:22;44;"0007E05866"
"687";2020-11-05 14:51:47;44;"0007A65EB5"
"688";2020-11-05 14:51:48;44;"0007A65EB5"
"689";2020-11-05 14:51:49;44;"0007A65EB5"
"690";2020-11-05 14:51:49;44;"0007A65EB5"
"691";2020-11-05 14:51:50;44;"0007A65EB5"
"692";2020-11-05 14:51:51;44;"0007D3ECE8"
"693";2020-11-05 14:51:52;44;"0007D3ECE8"
"694";2020-11-05 14:51:53;44;"0007D3ECE8"
"695";2020-11-05 14:51:54;44;"0007A65EB5"
"696";2020-11-05 14:51:54;44;"0007A03565"
"697";2020-11-05 14:51:55;44;"0007A03565"
"698";2020-11-05 14:52:02;44;"0007A03565"
"699";2020-11-05 14:52:11;44;"0007EA009A"
"700";2020-11-05 14:52:17;44;"0007EA009A"
"701";2020-11-05 14:52:25;44;"0007E4CFFA"
"702";2020-11-05 14:52:34;44;"0007DF9187"
"703";2020-11-05 14:52:34;44;"0007DF9187"
"704";2020-11-05 14:52:37;44;"0007DF9187"
"705";2020-11-05 14:52:52;44;"0007DF9187"
"706";2020-11-05 14:52:52;44;"0007DF9187"
"707";2020-11-05 14:52:53;44;"0007DF9187"
"708";2020-11-05 14:52:54;44;"0007DF9187"
"709";2020-11-05 14:52:54;44;"0007DF9187"
"710";2020-11-05 14:52:55;44;"0007DF9187"
"711";2020-11-05 14:52:55;44;"0007DF9187"
"712";2020-11-05 14:52:56;44;"0007DF9187"
"713";2020-11-05 14:52:57;44;"0007DF9187"
"714";2020-11-05 14:52:57;44;"0007DF9187"
"715";2020-11-05 14:52:58;44;"0007DF9187"
"716";2020-11-05 14:52:59;44;"0007DF9187"
"717";2020-11-05 14:53:58;41;"0007A5AAD5"
"718";2020-11-05 14:53:58;41;"0007A5AAD5"
"719";2020-11-05 14:53:59;41;"0007A5AAD5"
"720";2020-11-05 14:54:00;41;"0007A5AAD5"
"721";2020-11-05 14:54:01;41;"0007A5AAD5"
"722";2020-11-05 14:54:02;41;"0007A5AAD5"
"723";2020-11-05 14:54:02;41;"0007A5AAD5"
"724";2020-11-05 14:54:30;42;"0007A5AAD5"
"725";2020-11-05 14:54:31;42;"0007A5AAD5"
"726";2020-11-05 14:54:31;42;"0007A5AAD5"
"727";2020-11-05 14:54:32;42;"0007A5AAD5"
"728";2020-11-05 14:54:33;42;"0007A5AAD5"
"729";2020-11-05 14:54:42;42;"0007A56748"
"730";2020-11-05 14:54:43;42;"0007A56748"
"731";2020-11-05 14:54:43;42;"0007A56748"
"732";2020-11-05 14:55:31;43;"0007A5C741"
"733";2020-11-05 14:55:32;43;"0007A5C741"
"734";2020-11-05 14:55:32;43;"0007A5C741"
"735";2020-11-05 14:55:33;43;"0007A5C741"
"736";2020-11-05 14:55:34;43;"0007A5C741"
"737";2020-11-05 14:55:34;43;"0007A5C741"
"738";2020-11-05 14:55:35;43;"0007A5C741"
"739";2020-11-05 14:55:36;43;"0007A5C741"
"740";2020-11-05 14:55:36;43;"0007A5C741"
"741";2020-11-05 14:55:37;43;"0007A5C741"
"742";2020-11-05 14:55:37;43;"0007A5C741"
"743";2020-11-05 14:55:38;43;"0007A5C741"
"744";2020-11-05 14:55:41;42;"0007DF9187"
"745";2020-11-05 14:55:42;42;"0007DF9187"
"746";2020-11-05 14:55:43;42;"0007DF9187"
"747";2020-11-05 14:55:43;42;"0007DF9187"
"748";2020-11-05 14:55:44;42;"0007DF9187"
"749";2020-11-05 14:55:44;42;"0007DF9187"
"750";2020-11-05 14:55:45;42;"0007DF9187"
"751";2020-11-05 14:55:46;42;"0007DF9187"
"752";2020-11-05 14:55:46;42;"0007DF9187"
"753";2020-11-05 14:55:47;42;"0007DF9187"
"754";2020-11-05 14:55:47;42;"0007DF9187"
"755";2020-11-05 14:55:48;42;"0007DF9187"
"756";2020-11-05 14:55:49;42;"0007DF9187"
"757";2020-11-05 14:55:52;42;"0007DF9187"
"758";2020-11-05 14:55:52;42;"0007DF9187"
"759";2020-11-05 14:55:53;42;"0007DF9187"
"760";2020-11-05 14:55:54;42;"0007DF9187"
"761";2020-11-05 14:55:54;42;"0007DF9187"
"762";2020-11-05 14:55:55;42;"0007DF9187"
"763";2020-11-05 14:55:56;42;"0007DF9187"
"764";2020-11-05 14:55:59;42;"0007DF9187"
"765";2020-11-05 14:55:59;42;"0007DF9187"
"766";2020-11-05 14:56:00;42;"0007DF9187"
"767";2020-11-05 14:56:02;42;"0007D3ECE8"
"768";2020-11-05 14:56:03;42;"0007D3ECE8"
"769";2020-11-05 14:56:03;42;"0007D3ECE8"
"770";2020-11-05 14:56:04;42;"0007D3ECE8"
"771";2020-11-05 14:56:05;42;"0007D3ECE8"
"772";2020-11-05 14:56:05;42;"0007D3ECE8"
"773";2020-11-05 14:56:06;42;"0007D3ECE8"
"774";2020-11-05 14:56:07;42;"0007D3ECE8"
"775";2020-11-05 14:56:08;42;"0007DEB6AC"
"776";2020-11-05 14:56:09;42;"0007E4CFFA"
"777";2020-11-05 14:56:10;42;"0007E4CFFA"
"778";2020-11-05 14:56:10;42;"0007E4CFFA"
"779";2020-11-05 14:56:14;42;"0007D3ECE8"
"780";2020-11-05 14:56:16;42;"0007A5CD98"
"781";2020-11-05 14:56:16;42;"0007A5CD98"
"782";2020-11-05 14:56:17;42;"0007A5CD98"
"783";2020-11-05 14:56:17;42;"0007A5CD98"
"784";2020-11-05 14:56:18;42;"0007A5CD98"
"785";2020-11-05 14:56:19;42;"0007A5CD98"
"786";2020-11-05 14:56:21;42;"0007A5CD98"
"787";2020-11-05 14:56:22;42;"0007A5CD98"
"788";2020-11-05 14:56:22;42;"0007A5CD98"
"789";2020-11-05 14:56:23;42;"0007A5CD98"
"790";2020-11-05 14:56:24;42;"0007A5CD98"
"791";2020-11-05 14:57:03;42;"0007A03565"
"792";2020-11-05 14:57:04;42;"0007A03565"
"793";2020-11-05 14:57:05;42;"0007A03565"
"794";2020-11-05 14:58:34;42;"0007A5AAD5"
"795";2020-11-05 14:58:35;42;"0007A5AAD5"
"796";2020-11-05 14:58:36;42;"0007A5AAD5"
"797";2020-11-05 14:58:36;42;"0007A5AAD5"
"798";2020-11-05 14:58:37;42;"0007A56748"
"799";2020-11-05 14:58:38;42;"0007A56748"
"800";2020-11-05 14:58:38;42;"0007A56748"
"801";2020-11-05 14:58:40;41;"0007D3ECE8"
"802";2020-11-05 14:58:41;41;"0007D3ECE8"
"803";2020-11-05 14:58:41;41;"0007D3ECE8"
"804";2020-11-05 14:58:42;41;"0007D3ECE8"
"805";2020-11-05 14:58:43;41;"0007D3ECE8"
"806";2020-11-05 14:58:43;41;"0007D3ECE8"
"807";2020-11-05 14:59:23;41;"0007A03565"
"808";2020-11-05 14:59:24;41;"0007A03565"
