Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
202295;09-11-2020;09:32:29;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202296;09-11-2020;09:32:30;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202297;09-11-2020;09:32:30;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202298;09-11-2020;09:32:31;41;-;Trovan Unique;0007DF94E1;-;00000000;00000000;-;""
202299;09-11-2020;09:32:31;24;-;Trovan Unique;0007DF91EA;-;00000000;00000000;-;""
202300;09-11-2020;09:32:31;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202301;09-11-2020;09:32:32;41;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
202302;09-11-2020;09:32:32;24;-;Trovan Unique;0007A5D083;-;00000000;00000000;-;""
202303;09-11-2020;09:32:33;24;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
202304;09-11-2020;09:32:33;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
202305;09-11-2020;09:32:33;41;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
202306;09-11-2020;09:32:33;24;-;Trovan Unique;0007D50975;-;00000000;00000000;-;""
202307;09-11-2020;09:32:34;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
202308;09-11-2020;09:32:34;24;-;Trovan Unique;0007D50975;-;00000000;00000000;-;""
202309;09-11-2020;09:32:34;23;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
202310;09-11-2020;09:32:34;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
202311;09-11-2020;09:32:34;23;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
202312;09-11-2020;09:32:35;23;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
202313;09-11-2020;09:32:35;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
202314;09-11-2020;09:32:35;23;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
202315;09-11-2020;09:32:35;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
202316;09-11-2020;09:32:40;23;-;Trovan Unique;0007A07480;-;00000000;00000000;-;""
202317;09-11-2020;09:32:41;23;-;Trovan Unique;0007A07480;-;00000000;00000000;-;""
202318;09-11-2020;09:32:41;23;-;Trovan Unique;0007A07480;-;00000000;00000000;-;""
